group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
DMP,125,C5,GO:BP,17872,100,GOBP_BONE_MINERALIZATION,120,1,0.008333333333333333,0.4911413135986661,0.6246209671997098,0.6072592211033081,LGR4
DMP,125,C5,GO:BP,17872,100,GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,120,1,0.008333333333333333,0.4911413135986661,0.6246209671997098,0.6072592211033081,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,120,1,0.008333333333333333,0.4911413135986661,0.6246209671997098,0.6072592211033081,AXIN1
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_ETHANOL,120,1,0.008333333333333333,0.4911413135986661,0.6246209671997098,0.6072592211033081,ITPR2
DMP,125,C5,GO:BP,17872,100,GOBP_SPERM_MOTILITY,120,1,0.008333333333333333,0.4911413135986661,0.6246209671997098,0.6072592211033081,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_DEVELOPMENTAL_MATURATION,294,2,0.006802721088435374,0.49175538248974715,0.6246209671997098,0.6072592211033081,"c(""PLA2G3"", ""IGSF21"")"
DMP,125,C5,GO:BP,17872,100,GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS,294,2,0.006802721088435374,0.49175538248974715,0.6246209671997098,0.6072592211033081,"c(""IPO9"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS,121,1,0.008264462809917356,0.49400780011512246,0.626509117045225,0.6090948885956344,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_ORGANELLE_DISASSEMBLY,121,1,0.008264462809917356,0.49400780011512246,0.626509117045225,0.6090948885956344,LRBA
DMP,125,C5,GO:BP,17872,100,GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS,122,1,0.00819672131147541,0.49685829980463225,0.6278145854607807,0.6103640706673785,ALDH1A3
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,122,1,0.00819672131147541,0.49685829980463225,0.6278145854607807,0.6103640706673785,HEXIM2
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,122,1,0.00819672131147541,0.49685829980463225,0.6278145854607807,0.6103640706673785,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,122,1,0.00819672131147541,0.49685829980463225,0.6278145854607807,0.6103640706673785,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,123,1,0.008130081300813009,0.49969290093249363,0.6278145854607807,0.6103640706673785,DEFA4
DMP,125,C5,GO:BP,17872,100,GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,123,1,0.008130081300813009,0.49969290093249363,0.6278145854607807,0.6103640706673785,C12orf29
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,123,1,0.008130081300813009,0.49969290093249363,0.6278145854607807,0.6103640706673785,EXOSC10
DMP,125,C5,GO:BP,17872,100,GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,123,1,0.008130081300813009,0.49969290093249363,0.6278145854607807,0.6103640706673785,EXOSC10
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,123,1,0.008130081300813009,0.49969290093249363,0.6278145854607807,0.6103640706673785,RPTOR
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,123,1,0.008130081300813009,0.49969290093249363,0.6278145854607807,0.6103640706673785,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,123,1,0.008130081300813009,0.49969290093249363,0.6278145854607807,0.6103640706673785,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_ESTRADIOL,123,1,0.008130081300813009,0.49969290093249363,0.6278145854607807,0.6103640706673785,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,476,3,0.0063025210084033615,0.5000259198382624,0.6278145854607807,0.6103640706673785,"c(""PLA2G3"", ""POU2F2"", ""AGPAT2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,477,3,0.006289308176100629,0.5014320848813694,0.6290973089462579,0.6116111400191709,"c(""MADD"", ""AXIN1"", ""RPTOR"")"
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,300,2,0.006666666666666667,0.502467150485855,0.6294863146529402,0.6119893330591898,"c(""MADD"", ""RALGAPB"")"
DMP,125,C5,GO:BP,17872,100,GOBP_FEMALE_SEX_DIFFERENTIATION,124,1,0.008064516129032258,0.5025116912816259,0.6294863146529402,0.6119893330591898,SLIT3
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,301,2,0.006644518272425249,0.5042385247786436,0.6305069413765769,0.6129815907991298,"c(""MAD1L1"", ""CHFR"")"
DMP,125,C5,GO:BP,17872,100,GOBP_COMPLEMENT_ACTIVATION,125,1,0.008,0.50531475815518,0.6305069413765769,0.6129815907991298,SERPING1
DMP,125,C5,GO:BP,17872,100,GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS,125,1,0.008,0.50531475815518,0.6305069413765769,0.6129815907991298,PANK4
DMP,125,C5,GO:BP,17872,100,GOBP_NUCLEOSOME_ASSEMBLY,125,1,0.008,0.50531475815518,0.6305069413765769,0.6129815907991298,MCM2
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,125,1,0.008,0.50531475815518,0.6305069413765769,0.6129815907991298,MAP6D1
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,480,3,0.00625,0.505638818512267,0.6305069413765769,0.6129815907991298,"c(""MAD1L1"", ""RPTOR"", ""CHFR"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CARDIAC_CHAMBER_MORPHOGENESIS,126,1,0.007936507936507936,0.5081021883791322,0.6321332168732018,0.6145626629104413,SLIT3
DMP,125,C5,GO:BP,17872,100,GOBP_CARDIAC_VENTRICLE_DEVELOPMENT,126,1,0.007936507936507936,0.5081021883791322,0.6321332168732018,0.6145626629104413,SLIT3
DMP,125,C5,GO:BP,17872,100,GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,126,1,0.007936507936507936,0.5081021883791322,0.6321332168732018,0.6145626629104413,LGR4
DMP,125,C5,GO:BP,17872,100,GOBP_TOR_SIGNALING,127,1,0.007874015748031496,0.5108740683048669,0.635098765765017,0.6174457824417324,RPTOR
DMP,125,C5,GO:BP,17872,100,GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,485,3,0.006185567010309278,0.5126102429661495,0.6367732403133035,0.6190737138807112,"c(""SLIT3"", ""TRAF5"", ""AGPAT2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,128,1,0.0078125,0.5136304838117429,0.637073139890835,0.6193652775544021,RPTOR
DMP,125,C5,GO:BP,17872,100,GOBP_SEQUESTERING_OF_CALCIUM_ION,128,1,0.0078125,0.5136304838117429,0.637073139890835,0.6193652775544021,ITPR2
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,487,3,0.006160164271047228,0.5153846590730864,0.638764622911795,0.6210097447044924,"c(""DYNC1H1"", ""GSK3B"", ""CDC42EP3"")"
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,129,1,0.007751937984496124,0.5163715203096481,0.6395032605803059,0.6217278514585268,LGR4
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,309,2,0.006472491909385114,0.5182643424985928,0.6408771461282674,0.6230635489639763,"c(""MAP3K14"", ""RPTOR"")"
DMP,125,C5,GO:BP,17872,100,GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,309,2,0.006472491909385114,0.5182643424985928,0.6408771461282674,0.6230635489639763,"c(""PLA2G3"", ""AGPAT2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_DEPHOSPHORYLATION,130,1,0.007692307692307693,0.5190972627415383,0.6414222974661304,0.623593547465785,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_PLATELET_ACTIVATION,131,1,0.007633587786259542,0.5218077955859666,0.6437990600140583,0.62590424635262,PRKG1
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_DNA_REPLICATION,131,1,0.007633587786259542,0.5218077955859666,0.6437990600140583,0.62590424635262,RFC2
DMP,125,C5,GO:BP,17872,100,GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT,132,1,0.007575757575757576,0.5245032028595931,0.6440731278076044,0.6261706962535647,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_MESODERM_DEVELOPMENT,132,1,0.007575757575757576,0.5245032028595931,0.6440731278076044,0.6261706962535647,AXIN1
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,132,1,0.007575757575757576,0.5245032028595931,0.6440731278076044,0.6261706962535647,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,132,1,0.007575757575757576,0.5245032028595931,0.6440731278076044,0.6261706962535647,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_STEROL_TRANSPORT,132,1,0.007575757575757576,0.5245032028595931,0.6440731278076044,0.6261706962535647,NPC1L1
DMP,125,C5,GO:BP,17872,100,GOBP_TELOMERE_MAINTENANCE,132,1,0.007575757575757576,0.5245032028595931,0.6440731278076044,0.6261706962535647,EXOSC10
DMP,125,C5,GO:BP,17872,100,GOBP_AGING,313,2,0.006389776357827476,0.5251794330656139,0.6440731278076044,0.6261706962535647,"c(""SERPING1"", ""GCLM"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,313,2,0.006389776357827476,0.5251794330656139,0.6440731278076044,0.6261706962535647,"c(""PKD1L2"", ""ITPR2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,133,1,0.007518796992481203,0.5271835681196855,0.6460466797331876,0.6280893920195898,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_ORGANELLE_FISSION,496,3,0.006048387096774193,0.5277670309239306,0.6462775917601427,0.6283138856965483,"c(""BRDT"", ""MAD1L1"", ""CHFR"")"
DMP,125,C5,GO:BP,17872,100,GOBP_PROTEIN_TARGETING,315,2,0.006349206349206349,0.5286122697413891,0.6468284766618643,0.6288494583940786,"c(""TRAK2"", ""YWHAQ"")"
DMP,125,C5,GO:BP,17872,100,GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,134,1,0.007462686567164179,0.5298489744666064,0.6468902404681851,0.6289095054352256,SMARCA4
DMP,125,C5,GO:BP,17872,100,GOBP_ERYTHROCYTE_HOMEOSTASIS,134,1,0.007462686567164179,0.5298489744666064,0.6468902404681851,0.6289095054352256,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,134,1,0.007462686567164179,0.5298489744666064,0.6468902404681851,0.6289095054352256,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_HORMONE_LEVELS,499,3,0.006012024048096192,0.5318564857987997,0.6486740055381404,0.6306436895947305,"c(""PLA2G3"", ""KCNQ1"", ""ALDH1A3"")"
DMP,125,C5,GO:BP,17872,100,GOBP_MAMMARY_GLAND_DEVELOPMENT,135,1,0.007407407407407408,0.5324995045462851,0.6486740055381404,0.6306436895947305,SLC29A1
DMP,125,C5,GO:BP,17872,100,GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY,135,1,0.007407407407407408,0.5324995045462851,0.6486740055381404,0.6306436895947305,SMARCA4
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_CELL_DEVELOPMENT,500,3,0.006,0.5332153427641613,0.6488596595105878,0.6308241831942465,"c(""MAP2"", ""CDH4"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_ADULT_BEHAVIOR,136,1,0.007352941176470588,0.5351352405526769,0.6488596595105878,0.6308241831942465,CHRNA4
DMP,125,C5,GO:BP,17872,100,GOBP_EPITHELIAL_TUBE_FORMATION,136,1,0.007352941176470588,0.5351352405526769,0.6488596595105878,0.6308241831942465,RARG
DMP,125,C5,GO:BP,17872,100,GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS,136,1,0.007352941176470588,0.5351352405526769,0.6488596595105878,0.6308241831942465,BRDT
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,136,1,0.007352941176470588,0.5351352405526769,0.6488596595105878,0.6308241831942465,MAP2
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,136,1,0.007352941176470588,0.5351352405526769,0.6488596595105878,0.6308241831942465,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,319,2,0.006269592476489028,0.5354282031413774,0.6488596595105878,0.6308241831942465,"c(""GALNT9"", ""NECAB2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_DNA_RECOMBINATION,320,2,0.00625,0.5371217803841117,0.6504302240624772,0.6323510928827714,"c(""TOP3A"", ""MCM2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS,137,1,0.0072992700729927005,0.5377562642302104,0.6507168996158463,0.6326298001026534,ALDH1A3
DMP,125,C5,GO:BP,17872,100,GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,321,2,0.006230529595015576,0.5388111810690628,0.6515115241899385,0.6334023375698088,"c(""GYG1"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CARDIAC_MUSCLE_CONTRACTION,138,1,0.007246376811594203,0.5403626568762196,0.6529049532123303,0.6347570353261042,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_NUCLEAR_DIVISION,139,1,0.007194244604316547,0.5429544993433666,0.6541042422133635,0.6359229893092216,MAD1L1
DMP,125,C5,GO:BP,17872,100,GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,139,1,0.007194244604316547,0.5429544993433666,0.6541042422133635,0.6359229893092216,CDC42EP3
DMP,125,C5,GO:BP,17872,100,GOBP_SPECIFICATION_OF_SYMMETRY,139,1,0.007194244604316547,0.5429544993433666,0.6541042422133635,0.6359229893092216,PSKH1
DMP,125,C5,GO:BP,17872,100,GOBP_TRANSITION_METAL_ION_HOMEOSTASIS,139,1,0.007194244604316547,0.5429544993433666,0.6541042422133635,0.6359229893092216,SCARA5
DMP,125,C5,GO:BP,17872,100,GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,140,1,0.007142857142857143,0.5455318720420448,0.6567256384553241,0.6384715221374305,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_MAINTENANCE_OF_CELL_NUMBER,141,1,0.0070921985815602835,0.5480948549427778,0.6583576965391956,0.6400582161052146,RTF1
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_TRANSLATION,141,1,0.0070921985815602835,0.5480948549427778,0.6583576965391956,0.6400582161052146,PKM
DMP,125,C5,GO:BP,17872,100,GOBP_SPINDLE_ASSEMBLY,141,1,0.0070921985815602835,0.5480948549427778,0.6583576965391956,0.6400582161052146,DYNC1H1
DMP,125,C5,GO:BP,17872,100,GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,328,2,0.006097560975609756,0.5505195050454933,0.6599654293909052,0.6416212609764882,"c(""RARG"", ""LGR4"")"
DMP,125,C5,GO:BP,17872,100,GOBP_APPENDAGE_MORPHOGENESIS,142,1,0.007042253521126761,0.5506435275785976,0.6599654293909052,0.6416212609764882,RARG
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION,142,1,0.007042253521126761,0.5506435275785976,0.6599654293909052,0.6416212609764882,AXIN1
DMP,125,C5,GO:BP,17872,100,GOBP_MULTICELLULAR_ORGANISM_GROWTH,143,1,0.006993006993006993,0.5531779690474153,0.6620330339148293,0.6436313950877023,RARG
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,143,1,0.006993006993006993,0.5531779690474153,0.6620330339148293,0.6436313950877023,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,144,1,0.006944444444444444,0.5556982580143768,0.6631089351652227,0.6446773909629723,MAD1L1
DMP,125,C5,GO:BP,17872,100,GOBP_NIK_NF_KAPPAB_SIGNALING,144,1,0.006944444444444444,0.5556982580143768,0.6631089351652227,0.6446773909629723,MAP3K14
DMP,125,C5,GO:BP,17872,100,GOBP_PEPTIDYL_LYSINE_METHYLATION,144,1,0.006944444444444444,0.5556982580143768,0.6631089351652227,0.6446773909629723,RTF1
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_CALCIUM_ION,144,1,0.006944444444444444,0.5556982580143768,0.6631089351652227,0.6446773909629723,KCNH1
DMP,125,C5,GO:BP,17872,100,GOBP_ESTABLISHMENT_OF_CELL_POLARITY,145,1,0.006896551724137931,0.5582044727142055,0.6641618308075928,0.645701020686059,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,145,1,0.006896551724137931,0.5582044727142055,0.6641618308075928,0.645701020686059,MAP2
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,145,1,0.006896551724137931,0.5582044727142055,0.6641618308075928,0.645701020686059,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,145,1,0.006896551724137931,0.5582044727142055,0.6641618308075928,0.645701020686059,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_NEUROTRANSMITTER_SECRETION,146,1,0.00684931506849315,0.5606966909535342,0.6661581600580843,0.6476418606664298,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,146,1,0.00684931506849315,0.5606966909535342,0.6661581600580843,0.6476418606664298,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,147,1,0.006802721088435374,0.563174990113223,0.667648031757415,0.6490903204127231,SLC29A1
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,147,1,0.006802721088435374,0.563174990113223,0.667648031757415,0.6490903204127231,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS,147,1,0.006802721088435374,0.563174990113223,0.667648031757415,0.6490903204127231,EXOSC10
DMP,125,C5,GO:BP,17872,100,GOBP_CYTOPLASMIC_TRANSLATION,148,1,0.006756756756756757,0.565639447150666,0.6700840952487253,0.6514586719346441,PKM
DMP,125,C5,GO:BP,17872,100,GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,149,1,0.006711409395973154,0.5680901386020841,0.6719815709119823,0.6533034060275418,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_AUTOPHAGY,339,2,0.0058997050147492625,0.5684995203539351,0.6719815709119823,0.6533034060275418,"c(""RPTOR"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,339,2,0.0058997050147492625,0.5684995203539351,0.6719815709119823,0.6533034060275418,"c(""GGT7"", ""GCLM"")"
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS,340,2,0.0058823529411764705,0.5701085158800647,0.6719815709119823,0.6533034060275418,"c(""EXOSC10"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CELL_CELL_JUNCTION_ASSEMBLY,150,1,0.006666666666666667,0.5705271405848066,0.6719815709119823,0.6533034060275418,TBCD
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,150,1,0.006666666666666667,0.5705271405848066,0.6719815709119823,0.6533034060275418,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_NUTRIENT,150,1,0.006666666666666667,0.5705271405848066,0.6719815709119823,0.6533034060275418,GCLM
DMP,125,C5,GO:BP,17872,100,GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS,150,1,0.006666666666666667,0.5705271405848066,0.6719815709119823,0.6533034060275418,NPC1L1
DMP,125,C5,GO:BP,17872,100,GOBP_ERK1_AND_ERK2_CASCADE,341,2,0.005865102639296188,0.5717132372460132,0.6728941411039406,0.6541906107373917,"c(""CFLAR"", ""NECAB2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_CELL_SHAPE,151,1,0.006622516556291391,0.5729505287995409,0.6738083210118726,0.6550793804201128,CDC42EP3
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,342,2,0.005847953216374269,0.5733136814477546,0.6738083210118726,0.6550793804201128,"c(""PLA2G3"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,152,1,0.006578947368421052,0.5753603785326286,0.6752436006308323,0.6564747655084208,EPN2
DMP,125,C5,GO:BP,17872,100,GOBP_TUBE_FORMATION,152,1,0.006578947368421052,0.5753603785326286,0.6752436006308323,0.6564747655084208,RARG
DMP,125,C5,GO:BP,17872,100,GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,153,1,0.006535947712418301,0.5777567646582908,0.6761159277403175,0.657322845718453,LGR4
DMP,125,C5,GO:BP,17872,100,GOBP_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,153,1,0.006535947712418301,0.5777567646582908,0.6761159277403175,0.657322845718453,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,153,1,0.006535947712418301,0.5777567646582908,0.6761159277403175,0.657322845718453,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_LIPID_TRANSPORT,153,1,0.006535947712418301,0.5777567646582908,0.6761159277403175,0.657322845718453,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,154,1,0.006493506493506494,0.5801397616408617,0.6779347500317497,0.6590911126611595,PKM
DMP,125,C5,GO:BP,17872,100,GOBP_NEURAL_TUBE_DEVELOPMENT,154,1,0.006493506493506494,0.5801397616408617,0.6779347500317497,0.6590911126611595,RARG
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,155,1,0.0064516129032258064,0.5825094435370074,0.6797328456680057,0.6608392290595526,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_STEROL_METABOLIC_PROCESS,155,1,0.0064516129032258064,0.5825094435370074,0.6797328456680057,0.6608392290595526,NPC1L1
DMP,125,C5,GO:BP,17872,100,GOBP_MUSCLE_CONTRACTION,349,2,0.0057306590257879654,0.5843968122383923,0.6810253282709084,0.66209578626775345,"c(""KCNQ1"", ""PRKG1"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CARBOHYDRATE_TRANSPORT,156,1,0.00641025641025641,0.5848658839979378,0.6810253282709084,0.66209578626775345,SLC45A4
DMP,125,C5,GO:BP,17872,100,GOBP_NUCLEAR_EXPORT,156,1,0.00641025641025641,0.5848658839979378,0.6810253282709084,0.66209578626775345,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,350,2,0.005714285714285714,0.5859629504779748,0.6818174871848981,0.6628659266094331,"c(""SERPING1"", ""RNF216"")"
DMP,125,C5,GO:BP,17872,100,GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,157,1,0.006369426751592357,0.5872091562716003,0.6826637495152488,0.6636886665278221,ALDH1A3
DMP,125,C5,GO:BP,17872,100,GOBP_REGIONALIZATION,351,2,0.005698005698005698,0.587524791758845,0.6826637495152488,0.6636886665278221,"c(""RARG"", ""AXIN1"")"
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,353,2,0.0056657223796034,0.5906355778920316,0.6857912032869863,0.6667291906875796,"c(""PKM"", ""EPN2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_HISTONE_METHYLATION,159,1,0.006289308176100629,0.5918564872457124,0.6862347364521514,0.6671603955599026,RTF1
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS,159,1,0.006289308176100629,0.5918564872457124,0.6862347364521514,0.6671603955599026,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,355,2,0.005633802816901409,0.5937291610120861,0.6879184896712272,0.6687973477629804,"c(""PLA2G3"", ""SERPING1"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_RESPONSE_TO_STARVATION,160,1,0.00625,0.594160690445364,0.6879312735800535,0.668809776334745,RPTOR
DMP,125,C5,GO:BP,17872,100,GOBP_GOLGI_ORGANIZATION,161,1,0.006211180124223602,0.5964520144604646,0.6886347887489909,0.6694937368419285,CIT
DMP,125,C5,GO:BP,17872,100,GOBP_MYELOID_CELL_HOMEOSTASIS,161,1,0.006211180124223602,0.5964520144604646,0.6886347887489909,0.6694937368419285,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,161,1,0.006211180124223602,0.5964520144604646,0.6886347887489909,0.6694937368419285,MAD1L1
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,161,1,0.006211180124223602,0.5964520144604646,0.6886347887489909,0.6694937368419285,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,162,1,0.006172839506172839,0.5987305305552053,0.6898050337945887,0.6706314541652448,PLA2G3
